controllerID,controllerChannel,panel,spiralNum,position,Feather,Rung,X in Inches,Y in Inches
1,7,,10,23,0,4,15.54048083,84.08169895
1,7,,10,24,0,4,12.64126667,83.75232869
1,7,,10,25,0,4,9.501776785,83.1281945
1,7,,10,26,0,4,6.478861766,82.43331223
1,7,,10,27,0,4,3.332364004,81.58701256
1,8,,10,16,0,3,43.32644072,83.72209245
1,8,,10,17,0,3,40.37750212,84.16268324
1,8,,10,18,0,3,37.3602564,84.51437635
1,8,,10,19,0,3,34.42690835,84.76173868
1,8,,10,20,0,3,31.33907204,84.9224868
1,8,,10,21,0,3,28.42174763,84.98114825
1,9,,10,9,0,2,69.85696686,75.50027699
1,9,,10,10,0,2,67.18058746,76.76008082
1,9,,10,11,0,2,64.00605819,78.08409728
1,9,,10,12,0,2,61.33054493,79.24838925
1,9,,10,13,0,2,58.29963778,80.27756303
1,9,,10,14,0,2,55.33420311,81.18716983
1,9,,10,15,0,2,52.18613054,82.02744587
1,10,,10,1,0,1,94.64135032,57.73392881
1,10,,10,2,0,1,92.50044365,59.8092449
1,10,,10,3,0,1,90.25225346,61.85208064
1,10,,10,4,0,1,88.01154359,63.76121553
1,10,,10,5,0,1,85.59481,65.68995673
1,10,,10,6,0,1,83.25721031,67.43633563
1,10,,10,7,0,1,81.28520137,68.82440724
1,10,,10,8,0,1,78.9546883,70.370038
1,1,,11,55,0,11,-48.49486871,3.300277373
1,1,,11,56,0,11,-47.38309645,5.857877179
1,1,,11,57,0,11,-46.18478872,8.317760397
1,2,,11,58,0,12,-42.80116484,13.85768465
1,2,,11,59,0,12,-40.78895903,16.81591459
1,2,,11,60,0,12,-38.97950924,18.93800235
1,3,,11,61,0,13,-35.88163355,22.45843732
1,3,,11,62,0,13,-33.78584502,24.29824147
1,3,,11,63,0,13,-30.85690643,26.35288825
1,4,,11,64,0,14,-23.56111509,30.16962259
1,4,,11,65,0,14,-20.3704047,31.20170976
1,5,,11,66,0,15,-15.28406337,32.22631661
1,5,,11,67,0,15,-12.89229043,32.39505686
1,6,,11,68,0,16,-5.281577655,31.94875741
1,6,,11,69,0,16,-2.612245505,31.39450514
1,7,,11,70,0,17,2.123308233,29.85808699
1,7,,11,71,0,17,3.241261593,26.8943846
1,8,,11,71,0,17,10.63705299,24.91320243
1,9,,11,73,0,19,15.12914203,20.55603472
1,10,,11,74,0,20,18.73284476,13.95276344
1,11,,11,75,0,21,19.91229422,8.868508726
1,1,,12,58,0,12,-43.99592927,9.398705863
1,1,,12,59,0,12,-43.73230708,5.83071181
1,1,,12,60,0,12,-43.22628318,3.088190644
1,2,,12,55,0,11,-43.64833066,21.38851549
1,2,,12,56,0,11,-43.96423634,18.61768722
1,2,,12,57,0,11,-44.1564018,15.88819756
1,3,,12,52,0,10,-40.36769896,34.12230189
1,3,,12,53,0,10,-41.35899871,30.82867806
1,3,,12,54,0,10,-42.24262124,28.04781042
1,4,,12,48,0,9,-31.744151,49.19439664
1,4,,12,49,0,9,-33.57706538,46.570222
1,4,,12,50,0,9,-35.04356223,44.04762221
1,4,,12,51,0,9,-36.81757894,41.10088834
1,5,,12,44,0,8,-20.24040463,59.84609531
1,5,,12,45,0,8,-22.97434311,57.75900757
1,5,,12,46,0,8,-25.32048611,56.02416411
1,5,,12,47,0,8,-27.72733781,53.91396612
1,6,,12,39,0,7,-2.853072407,68.30948571
1,6,,12,40,0,7,-5.673979442,67.34365841
1,6,,12,41,0,7,-8.514650267,66.26747673
1,6,,12,42,0,7,-11.23276197,65.13727927
1,6,,12,43,0,7,-14.0482753,63.8590896
1,7,,12,34,0,6,14.97847266,71.48102285
1,7,,12,35,0,6,11.56721097,71.04047143
1,7,,12,36,0,6,8.667996807,70.71106181
1,7,,12,37,0,6,5.528546293,70.08696698
1,7,,12,38,0,6,2.505631274,69.39204535
1,8,,12,28,0,5,37.8254535,70.27291196
1,8,,12,29,0,5,34.87647553,70.71350275
1,8,,12,30,0,5,28.92588176,71.31251882
1,8,,12,30,0,5,31.8592298,71.06519586
1,8,,12,32,0,5,25.83804545,71.47330631
1,8,,12,33,0,5,22.92076041,71.53196776
1,9,,12,22,0,4,58.67266948,63.72365646
1,9,,12,23,0,4,55.49814021,65.04767292
1,9,,12,24,0,4,52.82262695,66.21196489
1,9,,12,25,0,4,49.79168043,67.24113867
1,9,,12,26,0,4,46.82628513,68.15074546
1,9,,12,27,0,4,43.67817319,68.99102151
1,10,,12,16,0,3,79.38193263,50.84368887
1,10,,12,17,0,3,77.04834869,52.69967413
1,10,,12,18,0,3,74.61114265,54.51282471
1,10,,12,19,0,3,72.19444843,56.19365239
1,10,,12,20,0,3,69.60062814,57.87676354
1,10,,12,21,0,3,67.10346143,59.38613443
1,11,,12,9,0,2,98.247494,30.45844164
1,11,,12,10,0,2,96.55954033,32.88761618
1,11,,12,11,0,2,94.47229511,35.62147593
1,11,,12,12,0,2,92.73729417,37.96750082
1,11,,12,13,0,2,90.62701744,40.3742344
1,11,,12,14,0,2,88.51366984,42.64462933
1,11,,12,15,0,2,86.20740876,44.94632348
1,12,,12,1,0,1,110.8287213,2.680355778
1,12,,12,2,0,1,110.0122641,5.548073862
1,12,,12,3,0,1,109.0866337,8.441303771
1,12,,12,4,0,1,108.1006489,11.21500606
1,12,,12,5,0,1,106.9719869,14.0937084
1,12,,12,6,0,1,105.8207264,16.77485158
1,12,,12,7,0,1,104.806907,18.962963
1,12,,12,8,0,1,103.5613945,21.46678325
1,1,,13,61,0,13,-42.30360552,1.509489004
1,1,,13,62,0,13,-41.40844756,4.150710903
1,1,,13,63,0,13,-39.89919477,7.394531552
1,2,,13,64,0,14,-35.48907428,14.34776365
1,2,,13,65,0,14,-33.24182897,16.83685949
1,3,,13,66,0,15,-29.34918908,20.26729441
1,3,,13,67,0,15,-27.3622195,21.60926364
1,4,,13,68,0,16,-20.54792448,25.02800564
1,4,,13,69,0,16,-17.95906482,25.88265177
1,5,,13,70,0,17,-13.08973148,26.91973895
1,5,,13,71,0,17,-10.63973015,24.91202133
1,6,,13,71,0,17,-3.24417498,26.89403027
1,7,,13,73,0,19,2.824686565,25.3665885
1,8,,13,74,0,20,9.247130978,21.44969662
1,9,,13,75,0,21,12.81059747,17.63626937
1,1,,14,64,0,14,-37.9084063,5.318309959
1,1,,14,65,0,14,-37.20675238,2.039095589
1,2,,14,61,0,13,-37.39112255,19.84386898
1,2,,14,62,0,13,-37.93643781,17.10890688
1,2,,14,63,0,13,-38.25120176,13.54504668
1,3,,14,58,0,12,-33.40277394,30.13686667
1,3,,14,59,0,12,-34.95844407,26.9150539
1,3,,14,60,0,12,-35.89139733,24.28694225
1,4,,14,55,0,11,-27.10702251,40.34667533
1,4,,14,56,0,11,-28.76599979,38.10498121
1,4,,14,57,0,11,-30.29710297,35.83722408
1,5,,14,52,0,10,-17.89922226,49.7343182
1,5,,14,53,0,10,-20.40445984,47.37754527
1,5,,14,54,0,10,-22.56009092,45.41100877
1,6,,14,48,0,9,-2.895119674,58.47562213
1,6,,14,49,0,9,-5.794491318,57.11940092
1,6,,14,50,0,9,-8.325791898,55.66802219
1,6,,14,51,0,9,-11.33547856,54.00298192
1,7,,14,44,0,8,12.39323504,61.9486555
1,7,,14,45,0,8,8.982012724,61.50810408
1,7,,14,46,0,8,6.08275919,61.17869445
1,7,,14,47,0,8,2.943308676,60.55459963
1,8,,14,39,0,7,31.68285175,60.58487524
1,8,,14,40,0,7,28.75690529,61.15885192
1,8,,14,41,0,7,25.7587147,61.6471199
1,8,,14,42,0,7,22.839658,62.02731696
1,8,,14,43,0,7,19.76225477,62.32806515
1,9,,14,34,0,6,48.71124678,54.41605301
1,9,,14,35,0,6,45.53675687,55.7400301
1,9,,14,36,0,6,42.86120425,56.90436144
1,9,,14,37,0,6,39.8302971,57.93353522
1,9,,14,38,0,6,36.8649018,58.84314201
1,10,,14,28,0,5,67.89350123,41.94663682
1,10,,14,29,0,5,65.55987792,43.80262208
1,10,,14,30,0,5,60.70597766,47.29660034
1,10,,14,30,0,5,63.12267188,45.61577266
1,10,,14,32,0,5,58.11215736,48.97971149
1,10,,14,33,0,5,55.61503003,50.48912175
1,11,,14,22,0,4,82.67335173,25.85147065
1,11,,14,23,0,4,80.58610651,28.5853304
1,11,,14,24,0,4,78.85114494,30.93135529
1,11,,14,25,0,4,76.74082884,33.33808887
1,11,,14,26,0,4,74.62748124,35.6084838
1,11,,14,27,0,4,72.32125953,37.91017795
1,12,,14,16,0,3,94.16855479,4.34264014
1,12,,14,17,0,3,93.0755227,7.116775497
1,12,,14,18,0,3,91.87138819,9.90555653
1,12,,14,19,0,3,90.61882846,12.56953435
1,12,,14,20,0,3,89.21402455,15.32402402
1,12,,14,21,0,3,87.80607104,17.87977343
1,1,,15,66,0,15,-35.55076723,2.87803305
1,1,,15,67,0,15,-34.50092414,5.033703506
1,2,,15,68,0,16,-30.30883526,11.40150222
1,2,,15,69,0,16,-28.4940705,13.43603088
1,3,,15,70,0,17,-24.79560394,16.76874921
1,3,,15,71,0,17,-21.6700117,16.25496941
1,4,,15,71,0,17,-16.25615051,21.66910619
1,5,,15,73,0,19,-10.2366197,23.38060318
1,6,,15,74,0,20,-2.716182569,23.19961883
1,7,,15,75,0,21,2.276576033,21.67871249
1,11,,15,1,0,1,97.31017066,53.11239089
1,11,,15,2,0,1,98.03753326,50.22077515
1,11,,15,3,0,1,98.68312416,47.25246646
1,11,,15,4,0,1,99.21662838,44.3574649
1,11,,15,5,0,1,99.67910894,41.30021915
1,11,,15,6,0,1,100.0232824,38.4026979
1,11,,15,7,0,1,100.2398179,36.00088558
1,11,,15,8,0,1,100.4135975,33.20982108
1,12,,15,9,0,2,100.3095424,22.76583907
1,12,,15,10,0,2,100.0628887,19.81808157
1,12,,15,11,0,2,99.62288844,16.40678051
1,12,,15,12,0,2,99.29395126,13.50748761
1,12,,15,13,0,2,98.67036824,10.36791898
1,12,,15,14,0,2,97.97595842,7.344885856
1,12,,15,15,0,2,97.13017056,4.198269984
1,1,,16,68,0,16,-31.949033,5.279845371
1,1,,16,69,0,16,-31.39466262,2.610513221
1,2,,16,66,0,15,-32.22714339,15.28233109
1,2,,16,67,0,15,-32.39576553,12.89055814
1,3,,16,64,0,14,-30.17088243,23.55946154
1,3,,16,65,0,14,-31.20281213,20.36871179
1,4,,16,61,0,13,-22.46036646,35.88045245
1,4,,16,62,0,13,-24.30009186,33.7845458
1,4,,16,63,0,13,-26.35454179,30.8554891
1,5,,16,58,0,12,-13.86000748,42.80041681
1,5,,16,59,0,12,-16.81811932,40.78805352
1,5,,16,60,0,12,-18.94008897,38.97848562
1,6,,16,55,0,11,-3.302915169,48.49471123
1,6,,16,56,0,11,-5.860436236,47.38278149
1,6,,16,57,0,11,-8.320280084,46.18435565
1,7,,16,52,0,10,9.365044427,52.0209336
1,7,,16,53,0,10,6.017089863,51.23250798
1,7,,16,54,0,10,3.166970214,50.60719268
1,8,,16,48,0,9,26.72962073,52.08939821
1,8,,16,49,0,9,23.54060326,52.36455584
1,8,,16,50,0,9,20.62272767,52.37317789
1,8,,16,51,0,9,17.18371007,52.43601257
1,9,,16,44,0,8,41.7063611,47.45325397
1,9,,16,45,0,8,38.53183183,48.77727043
1,9,,16,46,0,8,35.8562792,49.9415624
1,9,,16,47,0,8,32.82537206,50.97073619
1,10,,16,39,0,7,57.72991306,36.62765757
1,10,,16,40,0,7,55.48294335,38.58765863
1,10,,16,41,0,7,53.1305405,40.50954943
1,10,,16,42,0,7,50.79262585,42.29832993
1,10,,16,43,0,7,48.27786072,44.09742539
1,11,,16,34,0,6,69.39279338,22.77127214
1,11,,16,35,0,6,67.30554816,25.50513188
1,11,,16,36,0,6,65.57054722,27.85119614
1,11,,16,37,0,6,63.46027049,30.25789036
1,11,,16,38,0,6,61.34692289,32.52828528
1,12,,16,28,0,5,79.77075174,2.381536719
1,12,,16,29,0,5,78.67771965,5.155672075
1,12,,16,30,0,5,76.22102541,10.60843093
1,12,,16,30,0,5,77.47358514,7.944492479
1,12,,16,32,0,5,74.8162215,13.36295997
1,12,,16,33,0,5,73.40826799,15.91867001
1,1,,17,70,0,17,-29.85796888,2.124883037
1,1,,17,71,0,17,-26.89418775,3.242718287
1,2,,17,71,0,17,-24.91261188,10.63839157
1,3,,17,73,0,19,-20.55520795,15.13028376
1,4,,17,74,0,20,-13.95173982,18.73359279
1,5,,17,75,0,21,-8.867445733,19.91276666
1,9,,17,1,0,1,57.71857448,94.6507204
1,9,,17,2,0,1,59.79428426,92.5101287
1,9,,17,3,0,1,61.83747434,90.26229284
1,9,,17,4,0,1,63.74696356,88.02185856
1,9,,17,5,0,1,65.67605909,85.60543993
1,9,,17,6,0,1,67.42283168,83.2681552
1,9,,17,7,0,1,68.81121826,81.29634311
1,9,,17,8,0,1,70.35724272,78.96606626
1,10,,17,9,0,2,75.4889384,69.86921096
1,10,,17,10,0,2,76.7491753,67.19302841
1,10,,17,11,0,2,78.07370358,64.01873536
1,10,,17,12,0,2,79.23842862,61.34337958
1,10,,17,13,0,2,80.26811421,58.31262991
1,10,,17,14,0,2,81.17819344,55.34735272
1,10,,17,15,0,2,82.0189813,52.19939827
1,11,,17,16,0,3,83.71508458,43.3400234
1,11,,17,17,0,3,84.15614781,40.39112417
1,11,,17,18,0,3,84.50831335,37.37395719
1,11,,17,19,0,3,84.75614813,34.44064852
1,11,,17,20,0,3,84.91740806,31.35281221
1,11,,17,21,0,3,84.97654195,28.43552717
1,12,,17,22,0,4,84.51921887,18.96540394
1,12,,17,23,0,4,84.07921863,15.55410289
1,12,,17,24,0,4,83.75028145,12.65480998
1,12,,17,25,0,4,83.12665906,9.515241359
1,12,,17,26,0,4,82.43224924,6.49220823
1,12,,17,27,0,4,81.58646138,3.345592358
1,1,,18,71,0,18,-29.14430708,3.964844661
1,2,,18,70,0,17,-26.92044761,13.08827478
1,2,,18,71,0,18,-27.22233753,11.13799814
1,3,,18,68,0,16,-25.02914737,20.54654653
1,3,,18,69,0,16,-25.88363602,17.95764749
1,4,,18,66,0,15,-20.26890858,29.34808671
1,4,,18,67,0,15,-21.6107597,27.3610384
1,5,,18,64,0,14,-14.34969279,35.48828688
1,5,,18,65,0,14,-16.83867051,33.24092346
1,6,,18,61,0,13,-1.51177247,42.30352678
1,6,,18,62,0,13,-4.152954999,41.40821134
1,6,,18,63,0,13,-7.396696908,39.89880107
1,7,,18,58,0,12,9.396304287,43.99644108
1,7,,18,59,0,12,5.828349604,43.73262204
1,7,,18,60,0,12,3.085867808,43.22644067
1,8,,18,55,0,11,21.38615328,43.64947239
1,8,,18,56,0,11,18.61532501,43.96525996
1,8,,18,57,0,11,15.88579598,44.15722857
1,9,,18,52,0,10,34.12009717,40.36954936
1,9,,18,53,0,10,30.82643397,41.36065226
1,9,,18,54,0,10,28.04552696,42.2441173
1,10,,18,48,0,9,49.19266436,31.74682817
1,10,,18,49,0,9,46.56841097,33.57958506
1,10,,18,50,0,9,44.04577182,35.04592444
1,10,,18,51,0,9,41.09888046,36.81978366
1,11,,18,44,0,8,59.84499295,20.24363298
1,11,,18,45,0,8,57.75774772,22.97749272
1,11,,18,46,0,8,56.02278616,25.32351761
1,11,,18,47,0,8,53.91247006,27.73025119
1,12,,18,39,0,7,68.3093676,2.856773196
1,12,,18,40,0,7,67.34334345,5.677640861
1,12,,18,41,0,7,66.26700429,8.518232946
1,12,,18,42,0,7,65.13664935,11.23630528
1,12,,18,43,0,7,63.8583022,14.0517005
1,1,,19,73,0,19,-25.36643102,2.826025148
1,2,,19,74,0,20,-21.44922418,9.248272711
1,7,,19,1,0,1,2.662403013,110.8291543
1,7,,19,2,0,1,5.530278577,110.0131696
1,7,,19,3,0,1,8.423626596,109.0880117
1,7,,19,4,0,1,11.19748636,108.10246
1,7,,19,5,0,1,14.07634618,106.9742704
1,7,,19,6,0,1,16.75772558,105.823443
1,7,,19,7,0,1,18.94599448,104.8099779
1,7,,19,8,0,1,21.45001158,103.5648591
1,8,,19,9,0,2,30.44253612,98.25241526
1,8,,19,10,0,2,32.87198625,96.56485529
1,8,,19,11,0,2,35.60616096,94.47804314
1,8,,19,12,0,2,37.95250081,92.74347528
1,8,,19,13,0,2,40.35954935,90.63355288
1,8,,19,14,0,2,42.63029861,88.52055961
1,8,,19,15,0,2,44.93238647,86.21469223
1,9,,19,16,0,3,50.83081485,79.39020035
1,9,,19,17,0,3,52.68719381,77.05685263
1,9,,19,18,0,3,54.50073809,74.61996155
1,9,,19,19,0,3,56.18195947,72.20354293
1,9,,19,20,0,3,57.86546432,69.60999822
1,9,,19,21,0,3,59.37526828,67.11310711
1,10,,19,22,0,4,63.71412889,58.68298444
1,10,,19,23,0,4,65.03865717,55.50869139
1,10,,19,24,0,4,66.20342158,52.83333562
1,10,,19,25,0,4,67.2330678,49.80258595
1,10,,19,26,0,4,68.14314703,46.83734813
1,10,,19,27,0,4,68.98393489,43.6893543
1,11,,19,28,0,5,70.26677023,37.83683146
1,11,,19,29,0,5,70.70783346,34.88793223
1,11,,19,30,0,5,71.30783378,28.93745657
1,11,,19,30,0,5,71.06003837,31.87072587
1,11,,19,32,0,5,71.46913308,25.84962026
1,11,,19,33,0,5,71.5282276,22.93233522
1,12,,19,34,0,6,71.47862128,14.99004746
1,12,,19,35,0,6,71.03858167,11.57874641
1,12,,19,36,0,6,70.70964448,8.679453506
1,12,,19,37,0,6,70.08606147,5.539884881
1,12,,19,38,0,6,69.39165164,2.516851753
1,1,,20,74,0,20,-23.19973694,2.714922726
1,2,,20,73,0,19,-23.38119373,10.23535986
1,3,,20,71,0,18,-23.25761098,18.00536405
1,4,,20,70,0,17,-16.7700878,24.79469843
1,4,,20,71,0,18,-18.0066239,23.25662673
1,5,,20,68,0,16,-11.40311639,30.30820534
1,5,,20,69,0,16,-13.43756631,28.49336184
1,6,,20,66,0,15,-2.879962185,35.55060975
1,6,,20,67,0,15,-5.0355539,34.50064855
1,7,,20,64,0,14,5.316302083,37.90868189
1,7,,20,65,0,14,2.037087714,37.20683112
1,8,,20,61,0,13,19.84186111,37.39218555
1,8,,20,62,0,13,17.10685963,37.93738269
1,8,,20,63,0,13,13.54299944,38.25194979
1,9,,20,58,0,12,30.13505564,33.40442749
1,9,,20,59,0,12,26.91316414,34.95990077
1,9,,20,60,0,12,24.28501311,35.89273592
1,10,,20,55,0,11,40.34521864,27.10918787
1,10,,20,56,0,11,38.10344577,28.76804703
1,10,,20,57,0,11,35.8356099,30.29903211
1,11,,20,52,0,10,49.73333394,17.90189943
1,11,,20,53,0,10,47.37644291,20.40701889
1,11,,20,54,0,10,45.4097883,22.56257124
1,12,,20,48,0,9,58.47546465,2.898269282
1,12,,20,49,0,9,57.11912533,5.797562186
1,12,,20,50,0,9,55.66754975,8.328784025
1,12,,20,51,0,9,54.00239137,11.33843132
1,1,,21,75,0,21,-21.67859438,2.277717765
1,5,,21,1,0,1,-53.10711529,97.31304468
1,5,,21,2,0,1,-50.21546019,98.04021042
1,5,,21,3,0,1,-47.2471515,98.68564384
1,5,,21,4,0,1,-44.35211056,99.21902996
1,5,,21,5,0,1,-41.29486482,99.68135304
1,5,,21,6,0,1,-38.3973042,100.0253296
1,5,,21,7,0,1,-35.99549188,100.241747
1,5,,21,8,0,1,-33.20438801,100.4154086
1,6,,21,9,0,2,-22.76040599,100.3107628
1,6,,21,10,0,2,-19.81268786,100.0639517
1,6,,21,11,0,2,-16.40138681,99.62375458
1,6,,21,12,0,2,-13.50213328,99.29465992
1,6,,21,13,0,2,-10.36260402,98.67091942
1,6,,21,14,0,2,-7.339610263,97.97635212
1,6,,21,15,0,2,-4.19303376,97.13036741
1,7,,21,16,0,3,4.327364542,94.16922408
1,7,,21,17,0,3,7.101657378,93.07666443
1,7,,21,18,0,3,9.890674632,91.872963
1,7,,21,19,0,3,12.5548493,90.62083634
1,7,,21,20,0,3,15.3095752,89.21650487
1,7,,21,21,0,3,17.86552146,87.80894505
1,8,,21,22,0,4,25.83804545,82.67756433
1,8,,21,23,0,4,28.57225952,80.59075218
1,8,,21,24,0,4,30.91859937,78.85614494
1,8,,21,25,0,4,33.32564792,76.74622255
1,8,,21,26,0,4,35.59639717,74.63326865
1,8,,21,27,0,4,37.89844566,72.32740126
1,9,,21,28,0,5,41.9356132,67.90027289
1,9,,21,29,0,5,43.79199215,65.56696454
1,9,,21,30,0,5,47.28675782,60.71361546
1,9,,21,30,0,5,45.60553644,63.13007346
1,9,,21,32,0,5,48.97030203,58.12011013
1,9,,21,33,0,5,50.480106,55.62317964
1,10,,21,34,0,6,54.40813962,48.72006568
1,10,,21,35,0,6,55.73266789,45.54577263
1,10,,21,36,0,6,56.89739293,42.87041685
1,10,,21,37,0,6,57.92707852,39.83966718
1,10,,21,38,0,6,58.83715776,36.87442936
1,11,,21,39,0,7,60.57971775,31.69265491
1,11,,21,40,0,7,61.15416688,28.76682656
1,11,,21,41,0,7,61.64294667,25.7687147
1,11,,21,42,0,7,62.02361617,22.84969738
1,11,,21,43,0,7,62.32487618,19.77237288
1,12,,21,44,0,8,61.94664762,12.40327441
1,12,,21,45,0,8,61.50664739,8.99197336
1,12,,21,46,0,8,61.1777102,6.092680455
1,12,,21,47,0,8,60.55412719,2.953151201
1,2,,22,75,0,21,-19.9132391,8.866343371
1,3,,22,74,0,20,-18.73434083,13.95075556
1,4,,22,73,0,19,-15.13138612,20.55442055
1,5,,22,71,0,18,-11.1394942,27.22170761
1,6,,22,70,0,17,-2.126497211,29.85785077
1,6,,22,71,0,18,-3.966419465,29.14411023
1,7,,22,68,0,16,5.278152457,31.94934796
1,7,,22,69,0,16,2.608859677,31.39478073
1,8,,22,66,0,15,15.2805988,32.22797016
1,8,,22,67,0,15,12.88882586,32.39647419
1,9,,22,64,0,14,23.55784737,30.17218165
1,9,,22,65,0,14,20.36701887,31.20391449
1,10,,22,61,0,13,35.87923197,22.46229559
1,10,,22,62,0,13,33.78320722,24.30190289
1,10,,22,63,0,13,30.85407178,26.3562347
1,11,,22,58,0,12,42.79966878,13.86229095
1,11,,22,59,0,12,40.78714801,16.82028467
1,11,,22,60,0,12,38.97746199,18.94221495
1,12,,22,55,0,11,48.49451438,3.305513596
1,12,,22,56,0,11,47.38246653,5.862995292
1,12,,22,57,0,11,46.18388321,8.3227604
1,3,,23,1,0,1,-94.64757079,57.72369259
1,3,,23,2,0,1,-92.50690035,59.79924489
1,3,,23,3,0,1,-90.25894638,61.84231686
1,3,,23,4,0,1,-88.01843336,63.75168797
1,3,,23,5,0,1,-85.60189662,65.68066539
1,3,,23,6,0,1,-83.26449378,67.42731988
1,3,,23,7,0,1,-81.29264232,68.81562771
1,3,,23,8,0,1,-78.96228673,70.36153406
1,3,,23,75,0,21,-17.6355607,12.81154235
1,4,,23,9,0,2,-69.86511647,75.49271793
1,4,,23,10,0,2,-67.18889455,76.75279735
1,4,,23,11,0,2,-64.01452276,78.07716815
1,4,,23,12,0,2,-61.33908824,79.2417357
1,4,,23,13,0,2,-58.3082992,80.27126382
1,4,,23,14,0,2,-55.34298264,81.18118557
1,4,,23,15,0,2,-52.19498882,82.02177658
1,5,,23,16,0,3,-43.33549584,83.71740741
1,5,,23,17,0,3,-40.38659661,84.15831316
1,5,,23,18,0,3,-37.36939026,84.51032123
1,5,,23,19,0,3,-34.43608159,84.75799853
1,5,,23,20,0,3,-31.34824527,84.91910097
1,5,,23,21,0,3,-28.43096023,84.97807738
1,6,,23,22,0,4,-18.96083701,84.52024249
1,6,,23,23,0,4,-15.54957533,84.0800454
1,6,,23,24,0,4,-12.65028242,83.75095074
1,6,,23,25,0,4,-9.510753167,83.12717087
1,6,,23,26,0,4,-6.487759409,82.43260357
1,6,,23,27,0,4,-3.341182907,81.58665823
1,7,,23,28,0,5,2.368623326,79.77114544
1,7,,23,29,0,5,5.142916163,78.67854642
1,7,,23,30,0,5,10.59610808,76.2227577
1,7,,23,30,0,5,7.931933417,77.47488436
1,7,,23,32,0,5,13.35083398,74.81838686
1,7,,23,33,0,5,15.90678024,73.41086641
1,8,,23,34,0,6,22.76005166,69.39649417
1,8,,23,35,0,6,25.49422637,67.30968202
1,8,,23,36,0,6,27.84056622,65.57507478
1,8,,23,37,0,6,30.24761476,63.46515238
1,8,,23,38,0,6,32.51836402,61.35215911
1,9,,23,39,0,7,36.61832686,57.73585795
1,9,,23,40,0,7,38.57868225,55.48916382
1,9,,23,41,0,7,40.50092738,53.13711531
1,9,,23,42,0,7,42.29010158,50.79947625
1,9,,23,43,0,7,44.08959074,48.28502607
1,10,,23,44,0,8,47.44648231,41.71403827
1,10,,23,45,0,8,48.77101059,38.53970585
1,10,,23,46,0,8,49.935775,35.86438945
1,10,,23,47,0,8,50.96542122,32.83363978
1,11,,23,48,0,9,52.0850675,26.7380853
1,11,,23,49,0,9,52.36073694,23.54906783
1,11,,23,50,0,9,52.36983143,20.63119224
1,11,,23,51,0,9,52.43321729,17.19221401
1,12,,23,52,0,10,52.01943754,9.373469629
1,12,,23,53,0,10,51.23152373,6.025357584
1,12,,23,54,0,10,50.60668087,3.175159195
1,4,,24,75,0,21,-12.8125266,17.63489141
1,5,,24,74,0,20,-9.249453814,21.44871237
1,6,,24,73,0,19,-2.827403102,25.36627354
1,7,,24,71,0,18,3.963269857,29.14450393
1,8,,24,70,0,17,13.08681809,26.92115627
1,8,,24,71,0,18,11.13654145,27.22292809
1,9,,24,68,0,16,20.54520794,25.03024974
1,9,,24,69,0,16,17.95626954,25.88458091
1,10,,24,66,0,15,29.34702372,20.27048339
1,10,,24,67,0,15,27.35985729,21.61225577
1,11,,24,64,0,14,35.48749948,14.35158255
1,11,,24,65,0,14,33.24001795,16.84044216
1,12,,24,61,0,13,42.30344804,1.514055936
1,12,,24,62,0,13,41.40801449,4.155199094
1,12,,24,63,0,13,39.898368,7.398822893
